ID or #		Start	End	Type	Contig
BMIABBIL_01125		1187119	1188240	complete	NODE_11_length_227572_cov_31.603895:145186-144065
BMIABBIL_01126		1188316	1189776	complete	NODE_11_length_227572_cov_31.603895:143989-142529
BMIABBIL_01127		1189776	1190447	complete	NODE_11_length_227572_cov_31.603895:142529-141858
BMIABBIL_01128		1190616	1191986	complete	NODE_11_length_227572_cov_31.603895:141689-140319
BMIABBIL_01129		1191990	1192631	complete	NODE_11_length_227572_cov_31.603895:140315-139674
BMIABBIL_01130		1192667	1193773	complete	NODE_11_length_227572_cov_31.603895:139638-138532
BMIABBIL_01131		1193827	1194288	complete	NODE_11_length_227572_cov_31.603895:138478-138017
BMIABBIL_01132		1194298	1194951	complete	NODE_11_length_227572_cov_31.603895:138007-137354
BMIABBIL_01133		1195123	1196373	complete	NODE_11_length_227572_cov_31.603895:137182-135932
BMIABBIL_01143		1203268	1203825	complete	NODE_14_length_129358_cov_23.886142:101920-102477
BMIABBIL_01144		1203822	1204160	complete	NODE_14_length_129358_cov_23.886142:102474-102812
BMIABBIL_01145		1204170	1205537	partial	NODE_14_length_129358_cov_23.886142:102822-103049,NODE_14_length_129358_cov_23.886142:113292-114428
BMIABBIL_01146		1205549	1205731	complete	NODE_14_length_129358_cov_23.886142:114440-114622
BMIABBIL_01147		1205731	1206204	partial	NODE_14_length_129358_cov_23.886142:114622-115029
BMIABBIL_01148		1206173	1206922	complete	NODE_14_length_129358_cov_23.886142:127727-128476
BMIABBIL_01149		1206913	1207497	complete	NODE_14_length_129358_cov_23.886142:128467-129051
BMIABBIL_01150		1207501	1208130	partial	NODE_14_length_129358_cov_23.886142:129055-129358
BMIABBIL_01153		1209119	1209655	partial	NODE_22_length_2210_cov_31.102736:308-113
BMIABBIL_01156		1211413	1211577	partial	NODE_11_length_227572_cov_31.603895:88178-88020
BMIABBIL_01157		1212703	1213107	complete	NODE_11_length_227572_cov_31.603895:86894-86490
BMIABBIL_01158		1213328	1214059	complete	NODE_11_length_227572_cov_31.603895:86269-85538
BMIABBIL_01159		1214264	1215475	complete	NODE_11_length_227572_cov_31.603895:85333-84122
BMIABBIL_01160		1215789	1216025	complete	NODE_11_length_227572_cov_31.603895:83808-83572
BMIABBIL_01161		1216369	1216635	complete	NODE_11_length_227572_cov_31.603895:83228-82962
BMIABBIL_01162		1216748	1216996	complete	NODE_11_length_227572_cov_31.603895:82849-82601
BMIABBIL_01163		1217328	1218851	complete	NODE_11_length_227572_cov_31.603895:82269-80746
BMIABBIL_01164		1218983	1219201	complete	NODE_11_length_227572_cov_31.603895:80614-80396
BMIABBIL_01165		1219601	1221121	complete	NODE_11_length_227572_cov_31.603895:79996-78476
BMIABBIL_01166		1221206	1222222	complete	NODE_11_length_227572_cov_31.603895:78391-77375
BMIABBIL_01167		1222305	1222634	complete	NODE_11_length_227572_cov_31.603895:77292-76963
BMIABBIL_01168		1222644	1222928	complete	NODE_11_length_227572_cov_31.603895:76953-76669
BMIABBIL_01169		1224279	1224545	complete	NODE_11_length_227572_cov_31.603895:75318-75052
BMIABBIL_01170		1224549	1225361	complete	NODE_11_length_227572_cov_31.603895:75048-74236
BMIABBIL_01171		1225385	1226080	complete	NODE_11_length_227572_cov_31.603895:74212-73517
BMIABBIL_01172		1226600	1226968	complete	NODE_11_length_227572_cov_31.603895:72997-72629
BMIABBIL_01173		1227071	1227472	complete	NODE_11_length_227572_cov_31.603895:72526-72125
BMIABBIL_01174		1227714	1228007	complete	NODE_11_length_227572_cov_31.603895:71883-71590
BMIABBIL_01175		1228079	1228738	complete	NODE_11_length_227572_cov_31.603895:71518-70859
BMIABBIL_01176		1228830	1229276	complete	NODE_11_length_227572_cov_31.603895:70767-70321
BMIABBIL_01177		1229483	1230394	complete	NODE_11_length_227572_cov_31.603895:70114-69203
BMIABBIL_01178		1230767	1231186	complete	NODE_11_length_227572_cov_31.603895:68830-68411
BMIABBIL_01179		1231186	1232454	complete	NODE_11_length_227572_cov_31.603895:68411-67143
BMIABBIL_01180		1232500	1233030	complete	NODE_11_length_227572_cov_31.603895:67097-66567
BMIABBIL_01181		1233176	1234717	complete	NODE_11_length_227572_cov_31.603895:66421-64880
BMIABBIL_01182		1234938	1235657	complete	NODE_11_length_227572_cov_31.603895:64659-63940
BMIABBIL_01183		1235709	1237241	complete	NODE_11_length_227572_cov_31.603895:63888-62356
BMIABBIL_01184		1237571	1238869	complete	NODE_11_length_227572_cov_31.603895:62026-60728
BMIABBIL_01185		1238879	1239949	complete	NODE_11_length_227572_cov_31.603895:60718-59648
BMIABBIL_01186		1240335	1242071	complete	NODE_11_length_227572_cov_31.603895:57381-55645
BMIABBIL_01187		1242166	1243080	complete	NODE_11_length_227572_cov_31.603895:55550-54636
BMIABBIL_01188		1243180	1243791	complete	NODE_11_length_227572_cov_31.603895:54536-53925
BMIABBIL_01189		1243793	1244527	complete	NODE_11_length_227572_cov_31.603895:53923-53189
BMIABBIL_01190		1244728	1244982	complete	NODE_11_length_227572_cov_31.603895:52988-52734
BMIABBIL_01192		1245679	1247376	partial	NODE_11_length_227572_cov_31.603895:45872-44233
BMIABBIL_01193		1247696	1249114	complete	NODE_11_length_227572_cov_31.603895:43913-42495
BMIABBIL_01194		1249125	1249757	complete	NODE_11_length_227572_cov_31.603895:42484-41852
BMIABBIL_01195		1249768	1250838	complete	NODE_11_length_227572_cov_31.603895:41841-40771
BMIABBIL_01196		1251066	1252985	complete	NODE_11_length_227572_cov_31.603895:40543-38624
BMIABBIL_01197		1253085	1255952	complete	NODE_11_length_227572_cov_31.603895:38524-35657
BMIABBIL_01198		1256297	1256476	complete	NODE_11_length_227572_cov_31.603895:35312-35133
BMIABBIL_01199		1256721	1257812	complete	NODE_11_length_227572_cov_31.603895:34888-33797
BMIABBIL_01200		1257929	1258513	complete	NODE_11_length_227572_cov_31.603895:33680-33096
BMIABBIL_01201		1258791	1259069	complete	NODE_11_length_227572_cov_31.603895:32818-32540
BMIABBIL_01202		1259124	1260776	complete	NODE_11_length_227572_cov_31.603895:32485-30833
BMIABBIL_01203		1260928	1261941	complete	NODE_11_length_227572_cov_31.603895:30681-29668
BMIABBIL_01204		1262026	1262877	complete	NODE_11_length_227572_cov_31.603895:29583-28732
BMIABBIL_01205		1262877	1263500	complete	NODE_11_length_227572_cov_31.603895:28732-28109
BMIABBIL_01206		1263714	1264970	complete	NODE_11_length_227572_cov_31.603895:27895-26639
BMIABBIL_01207		1265012	1266094	complete	NODE_11_length_227572_cov_31.603895:26597-25515
BMIABBIL_01208		1266094	1266927	complete	NODE_11_length_227572_cov_31.603895:25515-24682
BMIABBIL_01209		1266924	1267316	complete	NODE_11_length_227572_cov_31.603895:24685-24293
BMIABBIL_01210		1267320	1268129	complete	NODE_11_length_227572_cov_31.603895:24289-23480
BMIABBIL_01211		1268165	1269019	complete	NODE_11_length_227572_cov_31.603895:23444-22590
BMIABBIL_01212		1269168	1269275	complete	NODE_11_length_227572_cov_31.603895:22441-22334
BMIABBIL_01213		1269703	1269810	complete	NODE_11_length_227572_cov_31.603895:21906-21799
BMIABBIL_01215		1270749	1271849	complete	NODE_11_length_227572_cov_31.603895:21320-20220
BMIABBIL_01216		1272119	1272349	complete	NODE_11_length_227572_cov_31.603895:19950-19720
BMIABBIL_01217		1272486	1273202	complete	NODE_11_length_227572_cov_31.603895:19583-18867
BMIABBIL_01218		1273246	1273599	complete	NODE_11_length_227572_cov_31.603895:18823-18470
BMIABBIL_01219		1273784	1275178	complete	NODE_11_length_227572_cov_31.603895:18285-16891
BMIABBIL_01220		1275179	1275829	complete	NODE_11_length_227572_cov_31.603895:16890-16240
BMIABBIL_01221		1275822	1277618	complete	NODE_11_length_227572_cov_31.603895:16247-14451
BMIABBIL_01222		1277644	1277862	complete	NODE_11_length_227572_cov_31.603895:14425-14207
BMIABBIL_01223		1277957	1279348	complete	NODE_11_length_227572_cov_31.603895:14112-12721
BMIABBIL_01224		1279864	1283607	complete	NODE_11_length_227572_cov_31.603895:12205-8462
BMIABBIL_01225		1283604	1285142	complete	NODE_11_length_227572_cov_31.603895:8465-6927
BMIABBIL_01226		1285139	1285849	complete	NODE_11_length_227572_cov_31.603895:6930-6220
BMIABBIL_01227		1285849	1286526	complete	NODE_11_length_227572_cov_31.603895:6220-5543
BMIABBIL_01228		1287244	1287328	complete	NODE_11_length_227572_cov_31.603895:4825-4741
BMIABBIL_01229		1287538	1287622	complete	NODE_11_length_227572_cov_31.603895:4531-4447
BMIABBIL_01230		1287782	1288624	complete	NODE_11_length_227572_cov_31.603895:4287-3445
BMIABBIL_01231		1288674	1289132	complete	NODE_11_length_227572_cov_31.603895:3395-2937
BMIABBIL_01232		1289206	1290150	complete	NODE_11_length_227572_cov_31.603895:2863-1919
BMIABBIL_01233		1290242	1291255	complete	NODE_11_length_227572_cov_31.603895:1827-814
BMIABBIL_01234		1291457	1292365	complete	NODE_11_length_227572_cov_31.603895:612--296
BMIABBIL_01235		1292509	1292922	complete	NODE_7_length_336718_cov_27.144353:216-629
BMIABBIL_01236		1293527	1294144	complete	NODE_7_length_336718_cov_27.144353:1234-1851
BMIABBIL_01239		1295446	1298121	complete	NODE_7_length_336718_cov_27.144353:3591-6266
BMIABBIL_01240		1298598	1299245	complete	NODE_7_length_336718_cov_27.144353:6743-7390
BMIABBIL_01241		1299272	1299427	complete	NODE_7_length_336718_cov_27.144353:7417-7572
BMIABBIL_01243		1301137	1302813	complete	NODE_7_length_336718_cov_27.144353:8084-9760
BMIABBIL_01244		1302899	1303819	complete	NODE_7_length_336718_cov_27.144353:9846-10766
BMIABBIL_01245		1303834	1304742	complete	NODE_7_length_336718_cov_27.144353:10781-11689
BMIABBIL_01246		1304754	1305767	complete	NODE_7_length_336718_cov_27.144353:11701-12714
BMIABBIL_01247		1305764	1306768	complete	NODE_7_length_336718_cov_27.144353:12711-13715
BMIABBIL_01248		1306821	1307150	complete	NODE_7_length_336718_cov_27.144353:13768-14097
BMIABBIL_01249		1307185	1308645	complete	NODE_7_length_336718_cov_27.144353:14132-15592
BMIABBIL_01250		1309016	1310269	complete	NODE_7_length_336718_cov_27.144353:15963-17216
BMIABBIL_01251		1310569	1310865	complete	NODE_7_length_336718_cov_27.144353:17516-17812
BMIABBIL_01252		1311074	1311808	complete	NODE_7_length_336718_cov_27.144353:18021-18755
BMIABBIL_01253		1311848	1312246	complete	NODE_7_length_336718_cov_27.144353:18795-19193
BMIABBIL_01254		1312351	1312890	complete	NODE_7_length_336718_cov_27.144353:19298-19837
BMIABBIL_01255		1312920	1313663	complete	NODE_7_length_336718_cov_27.144353:19867-20610
BMIABBIL_01256		1314020	1314658	partial	NODE_7_length_336718_cov_27.144353:20967-21515,NODE_7_length_336718_cov_27.144353:70627-70752
BMIABBIL_01257		1314718	1315224	complete	NODE_7_length_336718_cov_27.144353:70812-71318
BMIABBIL_01258		1315270	1315770	complete	NODE_7_length_336718_cov_27.144353:71364-71864
BMIABBIL_01259		1315856	1316035	complete	NODE_7_length_336718_cov_27.144353:71950-72129
BMIABBIL_01260		1316416	1317222	complete	NODE_7_length_336718_cov_27.144353:72510-73316
BMIABBIL_01261		1317222	1318415	complete	NODE_7_length_336718_cov_27.144353:73316-74509
BMIABBIL_01262		1318427	1319785	complete	NODE_7_length_336718_cov_27.144353:74521-75879
BMIABBIL_01263		1319789	1321384	complete	NODE_7_length_336718_cov_27.144353:75883-77478
BMIABBIL_01264		1321384	1322946	complete	NODE_7_length_336718_cov_27.144353:77478-79040
BMIABBIL_01265		1323220	1324101	complete	NODE_7_length_336718_cov_27.144353:79314-80195
BMIABBIL_01266		1324098	1324718	complete	NODE_7_length_336718_cov_27.144353:80192-80812
BMIABBIL_01267		1324746	1326641	complete	NODE_7_length_336718_cov_27.144353:80840-82735
BMIABBIL_01268		1326852	1327727	complete	NODE_7_length_336718_cov_27.144353:82946-83821
BMIABBIL_01269		1327767	1328357	complete	NODE_7_length_336718_cov_27.144353:83861-84451
BMIABBIL_01270		1328354	1329112	complete	NODE_7_length_336718_cov_27.144353:84448-85206
BMIABBIL_01271		1329332	1330381	complete	NODE_7_length_336718_cov_27.144353:85426-86475
BMIABBIL_01272		1330417	1330668	complete	NODE_7_length_336718_cov_27.144353:86511-86762
BMIABBIL_01273		1331048	1333645	complete	NODE_7_length_336718_cov_27.144353:87142-89739
BMIABBIL_01274		1333855	1334829	complete	NODE_7_length_336718_cov_27.144353:89949-90923
BMIABBIL_01275		1335160	1335288	complete	NODE_7_length_336718_cov_27.144353:91254-91382
BMIABBIL_01276		1335291	1335458	complete	NODE_7_length_336718_cov_27.144353:91385-91552
BMIABBIL_01277		1335572	1335667	complete	NODE_7_length_336718_cov_27.144353:91666-91761
BMIABBIL_01278		1335831	1338506	complete	NODE_7_length_336718_cov_27.144353:91925-94600
BMIABBIL_01279		1338570	1339160	complete	NODE_7_length_336718_cov_27.144353:94664-95254
BMIABBIL_01280		1339330	1340094	complete	NODE_7_length_336718_cov_27.144353:95424-96188
BMIABBIL_01281		1340243	1340551	complete	NODE_7_length_336718_cov_27.144353:96337-96645
BMIABBIL_01282		1340558	1341727	complete	NODE_7_length_336718_cov_27.144353:96652-97821
BMIABBIL_01283		1341861	1342658	complete	NODE_7_length_336718_cov_27.144353:97955-98752
BMIABBIL_01284		1342658	1342984	complete	NODE_7_length_336718_cov_27.144353:98752-99078
BMIABBIL_01285		1343110	1343328	complete	NODE_7_length_336718_cov_27.144353:99204-99422
BMIABBIL_01286		1343597	1344346	complete	NODE_7_length_336718_cov_27.144353:99691-100440
BMIABBIL_01287		1344436	1344609	complete	NODE_7_length_336718_cov_27.144353:100530-100703
BMIABBIL_01288		1344757	1346742	complete	NODE_7_length_336718_cov_27.144353:100851-102836
BMIABBIL_01289		1346978	1348912	complete	NODE_7_length_336718_cov_27.144353:103072-105006
BMIABBIL_01290		1348980	1350107	complete	NODE_7_length_336718_cov_27.144353:105074-106201
BMIABBIL_01291		1350251	1351039	complete	NODE_7_length_336718_cov_27.144353:106345-107133
BMIABBIL_01292		1351828	1352634	complete	NODE_7_length_336718_cov_27.144353:107922-108728
BMIABBIL_01293		1352636	1353628	complete	NODE_7_length_336718_cov_27.144353:108730-109722
BMIABBIL_01294		1353628	1354518	complete	NODE_7_length_336718_cov_27.144353:109722-110612
BMIABBIL_01295		1354505	1355470	complete	NODE_7_length_336718_cov_27.144353:110599-111564
BMIABBIL_01296		1355467	1357110	complete	NODE_7_length_336718_cov_27.144353:111561-113204
BMIABBIL_01297		1357423	1357668	complete	NODE_7_length_336718_cov_27.144353:113517-113762
BMIABBIL_01298		1357802	1359187	complete	NODE_7_length_336718_cov_27.144353:113896-115281
BMIABBIL_01299		1359490	1360908	complete	NODE_7_length_336718_cov_27.144353:115584-117002
BMIABBIL_01300		1361132	1361884	complete	NODE_7_length_336718_cov_27.144353:117226-117978
BMIABBIL_01301		1361911	1362468	complete	NODE_7_length_336718_cov_27.144353:118005-118562
BMIABBIL_01302		1362743	1364230	complete	NODE_7_length_336718_cov_27.144353:118837-120324
BMIABBIL_01303		1364232	1365512	complete	NODE_7_length_336718_cov_27.144353:120326-121606
BMIABBIL_01304		1365550	1366815	complete	NODE_7_length_336718_cov_27.144353:121644-122909
BMIABBIL_01305		1366935	1367912	complete	NODE_7_length_336718_cov_27.144353:123029-124006
BMIABBIL_01306		1368079	1368747	complete	NODE_7_length_336718_cov_27.144353:124173-124841
BMIABBIL_01307		1368801	1369025	complete	NODE_7_length_336718_cov_27.144353:124895-125119
BMIABBIL_01308		1369025	1369384	complete	NODE_7_length_336718_cov_27.144353:125119-125478
BMIABBIL_01309		1369393	1369614	complete	NODE_7_length_336718_cov_27.144353:125487-125708
BMIABBIL_01310		1369689	1370003	complete	NODE_7_length_336718_cov_27.144353:125783-125996
BMIABBIL_01323		1384117	1385514	complete	NODE_7_length_336718_cov_27.144353:126115-127512
BMIABBIL_01324		1385511	1386572	complete	NODE_7_length_336718_cov_27.144353:127509-128570
BMIABBIL_01325		1386720	1388261	complete	NODE_7_length_336718_cov_27.144353:128718-130259
BMIABBIL_01326		1388305	1388811	complete	NODE_7_length_336718_cov_27.144353:130303-130809
BMIABBIL_01327		1388930	1389895	complete	NODE_7_length_336718_cov_27.144353:130928-131893
BMIABBIL_01328		1389870	1390598	complete	NODE_7_length_336718_cov_27.144353:131868-132596
BMIABBIL_01329		1390680	1390862	partial	NODE_7_length_336718_cov_27.144353:133387-133525
BMIABBIL_01330		1390933	1391853	complete	NODE_7_length_336718_cov_27.144353:133596-134516
BMIABBIL_01331		1391991	1392890	complete	NODE_7_length_336718_cov_27.144353:134654-135553
BMIABBIL_01332		1393227	1394840	complete	NODE_7_length_336718_cov_27.144353:135890-137503
BMIABBIL_01333		1394891	1395922	complete	NODE_7_length_336718_cov_27.144353:137554-138585
BMIABBIL_01335		1397365	1397622	complete	NODE_7_length_336718_cov_27.144353:138829-139086
BMIABBIL_01336		1397672	1398622	complete	NODE_7_length_336718_cov_27.144353:139136-140086
BMIABBIL_01337		1398774	1399526	complete	NODE_7_length_336718_cov_27.144353:140238-140990
BMIABBIL_01338		1399721	1400236	complete	NODE_7_length_336718_cov_27.144353:141185-141700
BMIABBIL_01339		1400247	1401773	complete	NODE_7_length_336718_cov_27.144353:141711-143237
BMIABBIL_01340		1401810	1403255	complete	NODE_7_length_336718_cov_27.144353:143274-144719
BMIABBIL_01341		1403255	1404565	complete	NODE_7_length_336718_cov_27.144353:144719-146029
BMIABBIL_01342		1404741	1405649	complete	NODE_7_length_336718_cov_27.144353:146205-147113
BMIABBIL_01343		1405979	1406542	complete	NODE_7_length_336718_cov_27.144353:147443-148006
BMIABBIL_01344		1406563	1407795	complete	NODE_7_length_336718_cov_27.144353:148027-149259
BMIABBIL_01345		1408050	1409033	complete	NODE_7_length_336718_cov_27.144353:149514-150497
BMIABBIL_01346		1409308	1409481	complete	NODE_7_length_336718_cov_27.144353:150772-150945
BMIABBIL_01347		1409511	1410884	complete	NODE_7_length_336718_cov_27.144353:150975-152348
BMIABBIL_01348		1411013	1411948	partial	NODE_7_length_336718_cov_27.144353:152477-153389
BMIABBIL_01371		1427746	1428726	complete	NODE_9_length_292607_cov_26.037175:44605-45585
BMIABBIL_01372		1429546	1430283	complete	NODE_3_length_538338_cov_26.544602:14016-13279
BMIABBIL_01373		1430414	1432411	partial	NODE_3_length_538338_cov_26.544602:12233-11914
BMIABBIL_01377		1435185	1435619	complete	NODE_7_length_336718_cov_27.144353:153590-154024
BMIABBIL_01378		1435760	1436893	complete	NODE_7_length_336718_cov_27.144353:154165-155298
BMIABBIL_01379		1437260	1440784	complete	NODE_7_length_336718_cov_27.144353:155665-159189
BMIABBIL_01380		1441058	1441324	complete	NODE_7_length_336718_cov_27.144353:159463-159729
BMIABBIL_01381		1441321	1441743	complete	NODE_7_length_336718_cov_27.144353:159726-160148
BMIABBIL_01382		1441854	1442843	complete	NODE_7_length_336718_cov_27.144353:160259-161248
BMIABBIL_01383		1443051	1445690	complete	NODE_7_length_336718_cov_27.144353:161456-164095
BMIABBIL_01384		1445687	1445872	complete	NODE_7_length_336718_cov_27.144353:164092-164277
