# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1427578	1428111	+	DBOHML_01488	331.0	1.4e-115	1.220	1.0	0.769	UniRef:UniRef50_P68920
contig_1	cds	1428410	1428877	+	DBOHML_01489	153.0	1.8e-46	0.897	0.863	0.604	UniRef:UniRef50_B6DZ94
contig_1	cds	1429761	1429850	-	DBOHML_01490	-	-	-	-	-	-
contig_1	ncRNA-region	1429776	1429892	-	-	74.1	3.3e-13	-	-	-	RFAM:RF01497
contig_1	cds	1429847	1430173	-	DBOHML_01491	212.0	2.2e-73	1.0	1.0	0.991	IS:IS3411
contig_1	cds	1430488	1431036	+	DBOHML_01492	266.0	1.6e-89	1.269	0.996	0.645	UniRef:UniRef50_P68653
contig_1	cds	1431008	1432936	+	DBOHML_01493	1219.0	0.0	0.986	0.888	0.934	UniRef:UniRef50_P36693
contig_1	cds	1432920	1433126	+	DBOHML_01494	124.0	1.2e-37	0.985	0.893	1.0	UniRef:UniRef50_P68655
contig_1	cds	1433123	1434715	+	DBOHML_01495	706.0	6.1e-253	0.977	0.983	0.678	UniRef:UniRef50_A0A1V2GIE8
contig_1	cds	1434705	1436210	+	DBOHML_01496	539.0	2.2e-189	1.0	1.234	0.786	UniRef:UniRef50_UPI000D58F2C8
contig_1	cds	1436247	1436594	+	DBOHML_01497	214.0	1.3e-71	0.991	0.870	0.965	UniRef:UniRef50_P36275
contig_1	cds	1436652	1437680	+	DBOHML_01498	391.0	2.4e-133	0.991	0.811	0.602	UniRef:UniRef50_P03713
contig_1	cds	1437732	1438115	+	DBOHML_01499	235.0	1.9e-79	1.0	0.888	0.945	UniRef:UniRef50_B2TZ69
contig_1	cds	1438108	1438461	+	DBOHML_01500	221.0	1.9e-74	1.0	0.880	0.923	UniRef:UniRef50_P36274
contig_1	cds	1438477	1439052	+	DBOHML_01501	184.0	3.4e-57	1.236	1.063	0.521	UniRef:UniRef50_A0A0J1NEQ8
contig_1	cds	1439049	1439444	+	DBOHML_01502	216.0	7.0e-72	0.977	0.883	0.805	UniRef:UniRef50_A0A2W8GUB5
contig_1	cds	1439452	1440198	+	DBOHML_01503	401.0	1.1e-140	1.161	0.973	0.757	UniRef:UniRef50_P03733
contig_1	cds	1440217	1440648	+	DBOHML_01504	237.0	6.8e-80	0.958	0.878	0.920	UniRef:UniRef50_A0A377EB23
contig_1	cds	1440675	1441088	+	DBOHML_01505	162.0	1.0e-50	0.847	1.009	0.724	UniRef:UniRef50_K7P6V0
contig_1	cds	1441069	1443642	+	DBOHML_01506	1545.0	0.0	0.988	0.963	0.989	UniRef:UniRef50_B7LEU0
contig_1	cds	1443639	1443968	+	DBOHML_01507	209.0	9.1e-70	1.275	1.0	0.777	UniRef:UniRef50_B7N3M3
contig_1	cds	1443968	1444666	+	DBOHML_01508	442.0	2.2e-157	1.203	1.0	0.814	UniRef:UniRef50_A0A3V4HDX0
contig_1	cds	1444677	1445420	+	DBOHML_01509	520.0	2.6e-188	1.0	0.908	0.972	UniRef:UniRef50_A0A9E7S3M7
contig_1	cds	1445417	1445998	+	DBOHML_01510	350.0	6.8e-123	0.974	0.904	0.947	UniRef:UniRef50_A0AAD2YY74
contig_1	cds	1446342	1449815	+	DBOHML_01511	2142.0	0.0	1.071	1.001	0.878	UniRef:UniRef50_A0A6G4P7Z3
contig_1	cds	1449883	1450482	+	DBOHML_01512	379.0	1.8e-134	0.990	0.975	0.939	UniRef:UniRef50_A0A0H3MXK6
contig_1	cds	1450634	1453660	+	DBOHML_01513	526.0	4.9e-167	1.185	1.0	0.660	UniRef:UniRef50_A0A7A6VS86
contig_1	cds	1453660	1454244	+	DBOHML_01514	364.0	4.6e-128	1.222	1.0	0.802	UniRef:UniRef50_A0A976SMU0
contig_1	ncRNA	1454003	1454201	+	DBOHML_01515	225.3	3.5e-29	-	-	-	RFAM:RF02111
contig_1	cds	1454299	1454955	-	DBOHML_01516	426.0	1.9e-151	1.216	1.0	0.823	UniRef:UniRef50_P77460
contig_1	cds	1455024	1455293	+	DBOHML_01517	168.0	2.7e-54	0.966	0.925	0.942	UniRef:UniRef50_A0AAE9Q8T3
contig_1	cds	1455408	1455578	+	DBOHML_01518	101.0	6.0e-29	0.982	0.982	1.0	UniRef:UniRef50_UPI002E19497F
contig_1	cds	1455705	1456262	-	DBOHML_01519	358.0	2.5e-126	0.941	0.861	1.0	UniRef:UniRef50_A0A8S0FW33
contig_1	ncRNA	1456313	1456400	-	DBOHML_01520	76.0	2.7e-12	-	-	-	RFAM:RF01695
contig_1	ncRNA	1456424	1456498	-	DBOHML_01521	72.3	4.3e-11	-	-	-	RFAM:RF01394
contig_1	cds	1456905	1457411	-	DBOHML_01522	285.0	6.7e-98	1.0	0.853	0.851	UniRef:UniRef50_P21363
contig_1	cds	1457457	1457957	-	DBOHML_01523	213.0	5.4e-70	0.801	0.957	0.865	UniRef:UniRef50_A0A3S4I107
contig_1	cds	1458043	1458222	-	DBOHML_01524	-	-	-	-	-	-
contig_1	cds	1458603	1459409	-	DBOHML_01525	438.0	4.9e-155	1.123	1.0	0.751	UniRef:UniRef50_P43759
contig_1	cds	1459409	1460602	-	DBOHML_01526	766.0	1.5e-279	0.995	0.823	0.965	UniRef:UniRef50_P0A879
contig_1	cds	1460614	1461972	-	DBOHML_01527	659.0	1.3e-235	1.150	0.994	0.660	UniRef:UniRef50_P00909
contig_1	cds	1461976	1463571	-	DBOHML_01528	670.0	1.3e-240	0.821	1.085	0.819	UniRef:UniRef50_Q7MM54
contig_1	cds	1463571	1465133	-	DBOHML_01529	761.0	5.2e-274	1.0	0.927	0.756	UniRef:UniRef50_P00898
contig_1	ncRNA-region	1465155	1465248	-	-	91.7	2.6e-15	-	-	-	RFAM:RF00513
contig_1	sorf	1465225	1465269	-	DBOHML_01530	32.7	7.5e-08	1.0	1.0	0.929	UniRef:UniRef50_A0A3J1ER54
contig_1	cds	1465407	1466288	+	DBOHML_01531	540.0	4.9e-197	0.976	0.976	0.920	BlastRules:WP_000500442
contig_1	cds	1466285	1466905	+	DBOHML_01532	249.0	2.5e-82	0.995	0.820	0.620	UniRef:UniRef50_A0A161HVR8
contig_1	cds	1466933	1468828	+	DBOHML_01533	655.0	9.4e-229	0.967	0.894	0.521	UniRef:UniRef50_P45848
contig_1	cds	1469039	1469914	+	DBOHML_01534	502.0	6.3e-180	1.0	1.0	0.900	UniRef:UniRef50_F7XXE1
contig_1	cds	1469954	1470544	-	DBOHML_01535	256.0	1.8e-85	0.985	0.828	0.637	UniRef:UniRef50_P0A9H5
contig_1	cds	1470541	1471299	-	DBOHML_01536	369.0	3.3e-128	1.004	0.897	0.747	UniRef:UniRef50_P31808
contig_1	cds	1471519	1472568	+	DBOHML_01537	521.0	6.6e-185	0.997	0.859	0.773	UniRef:UniRef50_P57370
contig_1	cds	1472604	1472855	-	DBOHML_01538	116.0	6.5e-34	0.988	0.845	0.695	UniRef:UniRef50_A0A090VX95
contig_1	cds	1473235	1475832	+	DBOHML_01539	1674.0	0.0	1.0	1.0	0.962	BlastRules:WP_000513593
contig_1	cds	1476042	1477016	+	DBOHML_01540	610.0	1.1e-220	1.0	0.846	0.938	UniRef:UniRef50_P0A9F3
contig_1	cds	1477347	1477475	+	DBOHML_01541	61.6	2.3e-13	1.0	0.808	0.667	UniRef:UniRef50_A0A9Q7ZRY0
contig_1	cds	1477478	1477645	+	DBOHML_01542	-	-	-	-	-	-
contig_1	ncRNA	1477686	1477888	+	DBOHML_01543	202.8	1.1e-27	-	-	-	RFAM:RF02079
contig_1	cds	1478018	1480693	+	DBOHML_01544	1585.0	0.0	1.0	1.0	0.879	UniRef:UniRef50_F7XVC1
contig_1	cds	1480757	1481347	-	DBOHML_01545	317.0	3.0e-110	0.832	0.937	0.957	UniRef:UniRef50_A0A379AH52
contig_1	cds	1481517	1482281	+	DBOHML_01546	383.0	1.5e-133	0.972	0.826	0.733	UniRef:UniRef50_P0A924
contig_1	cds	1482430	1482738	+	DBOHML_01547	187.0	1.2e-63	1.0	1.0	0.990	BlastRules:WP_000876286
contig_1	cds	1482745	1483914	+	DBOHML_01548	484.0	7.6e-170	1.005	0.997	0.611	UniRef:UniRef50_C4K8Q1
contig_1	cds	1484046	1484843	+	DBOHML_01549	339.0	3.1e-116	0.872	0.811	0.736	UniRef:UniRef50_P08244
contig_1	cds	1484843	1485169	+	DBOHML_01550	182.0	5.2e-59	0.981	0.848	0.830	UniRef:UniRef50_A0A379F3N6
contig_1	cds	1485295	1485513	-	DBOHML_01551	67.8	4.9e-15	0.931	0.905	0.552	UniRef:UniRef50_A0A831ETG3
contig_1	cds	1485782	1486531	-	DBOHML_01552	437.0	2.3e-155	0.952	0.840	0.958	UniRef:UniRef50_P76034
contig_1	cds	1486621	1486794	-	DBOHML_01553	80.5	1.9e-20	1.053	0.952	0.717	UniRef:UniRef50_B7LRZ3
contig_1	cds	1486941	1488926	-	DBOHML_01554	1208.0	0.0	1.0	1.022	0.935	UniRef:UniRef50_A0A485JF83
contig_1	cds	1489161	1491095	-	DBOHML_01555	921.0	0.0	1.005	0.907	0.703	UniRef:UniRef50_D0Z8E6
contig_1	cds	1491163	1492290	-	DBOHML_01556	721.0	2.1e-263	1.0	0.917	0.960	UniRef:UniRef50_P76035
contig_1	cds	1492434	1493222	-	DBOHML_01557	509.0	2.9e-183	1.0	0.859	0.996	UniRef:UniRef50_P0AEK4
contig_1	cds	1493606	1493968	-	DBOHML_01558	129.0	4.7e-38	0.917	0.948	0.527	UniRef:UniRef50_A0A1Q6TPU5
contig_1	cds	1494039	1494845	-	DBOHML_01559	515.0	5.8e-188	1.0	1.0	0.978	BlastRules:WP_000230462
contig_1	cds	1494847	1495839	-	DBOHML_01560	652.0	5.4e-240	1.0	1.0	0.967	BlastRules:WP_001128868
contig_1	cds	1495839	1496729	-	DBOHML_01561	561.0	7.7e-203	1.081	1.0	0.925	UniRef:UniRef50_P0AGH5
contig_1	cds	1496716	1497681	-	DBOHML_01562	564.0	3.3e-203	1.0	0.928	0.879	UniRef:UniRef50_P0AGH3
contig_1	cds	1497678	1499321	-	DBOHML_01563	794.0	1.8e-288	0.835	1.0	0.840	UniRef:UniRef50_A0A379S2B4
contig_1	cds	1499634	1499879	-	DBOHML_01564	114.0	2.0e-33	0.963	1.0	0.705	UniRef:UniRef50_A0A2S5CEY1
contig_1	cds	1500013	1501398	-	DBOHML_01565	896.0	0.0	1.0	1.0	0.996	BlastRules:WP_000996856
contig_1	cds	1501701	1503119	-	DBOHML_01566	953.0	0.0	1.0	1.0	1.0	BlastRules:WP_001296746
contig_1	cds	1503331	1504095	+	DBOHML_01567	375.0	1.2e-131	0.843	1.0	0.864	UniRef:UniRef50_A0A2X1J9P8
contig_1	cds	1504122	1504679	+	DBOHML_01568	332.0	3.8e-116	0.919	0.895	1.0	UniRef:UniRef50_A0A0H3KXR1
contig_1	cds	1504829	1506316	+	DBOHML_01569	800.0	1.5e-289	0.974	0.810	0.826	UniRef:UniRef50_P23883
contig_1	cds	1506318	1507598	+	DBOHML_01570	856.0	1.1e-317	1.0	1.0	0.995	BlastRules:WP_000134870
contig_1	cds	1507636	1508901	+	DBOHML_01571	436.0	1.8e-149	1.005	0.981	0.537	UniRef:UniRef50_A8ANL8
contig_1	cds	1509021	1509998	-	DBOHML_01572	334.0	1.7e-112	0.994	0.953	0.536	UniRef:UniRef50_A0A4Q3A8M6
contig_1	cds	1510165	1510833	+	DBOHML_01573	278.0	1.0e-93	0.986	0.991	0.731	UniRef:UniRef50_A0A377K755
contig_1	cds	1510887	1511111	+	DBOHML_01574	96.7	2.0e-26	0.986	0.973	0.699	UniRef:UniRef50_Q9F4H3
contig_1	cds	1511111	1511470	+	DBOHML_01575	207.0	7.1e-69	0.958	0.912	0.974	UniRef:UniRef50_A0A484Z727
contig_1	cds	1511479	1511700	+	DBOHML_01576	76.3	2.6e-18	0.918	0.848	0.567	UniRef:UniRef50_A0A014NBT3
contig_1	cds	1511775	1512089	+	DBOHML_01577	163.0	6.9e-52	0.990	0.888	0.728	UniRef:UniRef50_A0A2C6DUD9
contig_1	cds	1512208	1513605	+	DBOHML_01578	864.0	9.8e-317	1.077	1.0	0.848	UniRef:UniRef50_A0A2W6PJ41
contig_1	cds	1513602	1514663	+	DBOHML_01579	435.0	1.5e-150	1.0	0.859	0.669	UniRef:UniRef50_P0A8R7
contig_1	cds	1514811	1516352	+	DBOHML_01580	737.0	9.3e-265	1.010	0.914	0.724	UniRef:UniRef50_P07604
contig_1	cds	1516396	1516902	-	DBOHML_01581	226.0	4.9e-75	0.994	1.0	0.683	UniRef:UniRef50_Q8XVP0
contig_1	cds	1517021	1517986	+	DBOHML_01582	553.0	3.4e-198	1.0	0.858	0.857	UniRef:UniRef50_P51981
contig_1	cds	1517961	1518689	-	DBOHML_01583	436.0	8.2e-156	0.855	0.976	0.995	UniRef:UniRef50_A0A4Z0PF67
contig_1	cds	1518980	1519618	-	DBOHML_01584	244.0	2.4e-80	1.0	0.951	0.585	UniRef:UniRef50_N9QYH5
contig_1	cds	1519689	1520609	-	DBOHML_01585	486.0	5.5e-174	0.830	0.996	0.953	UniRef:UniRef50_W1X807
contig_1	cds	1520747	1521646	+	DBOHML_01586	572.0	1.7e-209	1.0	1.0	0.990	BlastRules:WP_000817708
contig_1	cds	1521983	1523596	+	DBOHML_01587	1074.0	0.0	1.0	1.0	0.993	BlastRules:WP_000683020
contig_1	cds	1523647	1524678	-	DBOHML_01588	662.0	8.0e-244	1.0	1.0	0.994	BlastRules:WP_000559900
contig_1	cds	1524922	1525179	+	DBOHML_01589	138.0	1.1e-42	1.0	0.977	0.871	UniRef:UniRef50_A8AGC7
contig_1	cds	1525229	1526179	-	DBOHML_01590	533.0	3.5e-191	0.994	0.946	0.818	UniRef:UniRef50_A0A2N5ER17
contig_1	cds	1526331	1527083	-	DBOHML_01591	494.0	1.7e-180	1.0	1.0	1.0	BlastRules:WP_000611911
contig_1	cds	1527278	1527793	-	DBOHML_01592	298.0	9.4e-103	1.0	0.834	0.795	UniRef:UniRef50_P0AFH0
contig_1	cds	1527804	1529330	-	DBOHML_01593	676.0	2.2e-240	1.112	0.964	0.627	UniRef:UniRef50_P46133
contig_1	cds	1529367	1530812	-	DBOHML_01594	956.0	0.0	1.0	1.0	0.981	BlastRules:WP_001156451
contig_1	cds	1530812	1532122	-	DBOHML_01595	846.0	3.2e-313	1.0	1.0	0.986	BlastRules:WP_000444929
contig_1	cds	1532298	1533206	+	DBOHML_01596	582.0	5.4e-211	1.053	1.0	0.937	UniRef:UniRef50_P77744
contig_1	ncRNA	1533213	1533308	-	DBOHML_01597	117.1	5.6e-21	-	-	-	RFAM:RF00115
contig_1	cds	1533536	1534099	+	DBOHML_01598	277.0	5.7e-94	1.0	0.874	0.695	UniRef:UniRef50_A0AAX3JCV6
contig_1	cds	1534120	1535352	-	DBOHML_01599	814.0	1.3e-301	1.0	1.0	0.995	BlastRules:WP_000628058
contig_1	cds	1535607	1536590	+	DBOHML_01600	626.0	4.5e-227	0.957	0.822	0.994	UniRef:UniRef50_P64423
contig_1	ncRNA	1536686	1536803	+	DBOHML_01601	134.9	1.8e-23	-	-	-	RFAM:RF01796
contig_1	cds	1536866	1537039	+	DBOHML_01602	53.5	9.6e-10	0.982	0.836	0.982	UniRef:UniRef50_A0A377BGW3
contig_1	cds	1537069	1538442	+	DBOHML_01603	480.0	3.4e-165	0.991	0.893	0.563	UniRef:UniRef50_A0A3N1WJR8
contig_1	cds	1538571	1539506	-	DBOHML_01604	327.0	2.1e-110	0.830	0.890	0.585	UniRef:UniRef50_A0A662ZGY8
contig_1	cds	1539682	1540116	-	DBOHML_01605	276.0	4.3e-95	1.0	0.857	1.0	UniRef:UniRef50_P37903
contig_1	cds	1540257	1541390	-	DBOHML_01606	756.0	7.3e-280	1.0	1.0	0.992	BlastRules:WP_063070036
contig_1	ncRNA	1541616	1541731	+	DBOHML_01607	105.7	3.4e-17	-	-	-	RFAM:RF00121
contig_1	cds	1541752	1545276	-	DBOHML_01608	1271.0	0.0	0.974	0.940	0.567	UniRef:UniRef50_A0A4R3I7Q4
contig_1	cds	1545550	1545816	+	DBOHML_01609	-	-	-	-	-	-
contig_1	cds	1545813	1546235	-	DBOHML_01610	248.0	4.6e-84	0.900	0.808	0.984	UniRef:UniRef50_A8AGE9
contig_1	cds	1546346	1547335	-	DBOHML_01611	645.0	2.8e-237	1.0	1.0	0.997	BlastRules:WP_000762236
contig_1	cds	1547543	1550182	+	DBOHML_01612	1759.0	0.0	0.999	0.934	0.990	UniRef:UniRef50_P52645
contig_1	cds	1550179	1550364	+	DBOHML_01613	84.7	5.0e-22	0.967	0.894	0.763	UniRef:UniRef50_A0A348DEM8
contig_1	cds	1550372	1550695	+	DBOHML_01614	180.0	3.8e-58	1.0	0.805	0.869	UniRef:UniRef50_P76076
contig_1	cds	1551121	1556940	+	DBOHML_01615	1502.0	0.0	1.017	1.018	0.608	UniRef:UniRef50_A0AB38FT85
contig_1	cds	1557148	1558008	+	DBOHML_01616	557.0	5.6e-204	1.0	1.0	0.986	BlastRules:WP_000097801
contig_1	cds	1558072	1560378	+	DBOHML_01617	1344.0	0.0	0.943	0.926	0.963	UniRef:UniRef50_P25907
contig_1	cds	1560547	1561152	+	DBOHML_01618	317.0	1.2e-109	0.900	0.870	0.906	UniRef:UniRef50_W1EYK2
contig_1	cds	1561152	1562048	+	DBOHML_01619	502.0	1.1e-179	0.977	0.948	0.931	UniRef:UniRef50_P76091
contig_1	cds	1562064	1563821	+	DBOHML_01620	639.0	6.3e-224	1.015	0.946	0.554	UniRef:UniRef50_P76092
contig_1	cds	1563859	1565127	+	DBOHML_01621	850.0	1.9e-312	1.0	0.911	0.960	UniRef:UniRef50_P76093
contig_1	cds	1565181	1565786	-	DBOHML_01622	349.0	1.2e-124	0.995	0.995	0.870	BlastRules:WP_000048924
contig_1	cds	1565987	1569889	+	DBOHML_01623	2370.0	0.0	1.0	0.999	0.906	UniRef:UniRef50_A0A960GL69
contig_1	cds	1569995	1570294	-	DBOHML_01624	210.0	1.3e-70	1.0	0.971	1.0	UniRef:UniRef50_A0A148HK34
contig_1	cds	1570291	1570785	-	DBOHML_01625	349.0	4.4e-123	1.0	0.824	1.0	UniRef:UniRef50_A0A2K3TT66
contig_1	cds	1570909	1571019	+	DBOHML_01626	-	-	-	-	-	-
contig_1	cds	1571175	1571975	+	DBOHML_01627	535.0	2.5e-193	0.989	0.907	0.985	UniRef:UniRef50_P34209
contig_1	cds	1572172	1573611	+	DBOHML_01628	877.0	0.0	0.946	0.816	0.991	UniRef:UniRef50_P25553
contig_1	cds	1573653	1574654	-	DBOHML_01629	451.0	7.6e-158	1.0	0.893	0.685	UniRef:UniRef50_O52631
contig_1	cds	1574843	1575373	+	DBOHML_01630	228.0	9.6e-75	0.994	0.833	0.634	UniRef:UniRef50_P0ABE5
contig_1	ncRNA	1575384	1575447	-	DBOHML_01631	92.5	9.1e-18	-	-	-	RFAM:RF00505
contig_1	cds	1575618	1575791	+	DBOHML_01632	-	-	-	-	-	-
contig_1	cds	1575903	1576070	-	DBOHML_01633	116.0	8.9e-35	1.0	1.0	0.982	UniRef:UniRef50_Q3Z1F0
contig_1	ncRNA	1576007	1576158	-	DBOHML_01634	111.6	2.8e-18	-	-	-	RFAM:RF01794
contig_1	cds	1576402	1578042	+	DBOHML_01635	770.0	1.5e-279	1.0	1.0	0.991	BlastRules:WP_001098559
contig_1	cds	1578081	1579004	-	DBOHML_01636	499.0	1.0e-177	0.997	0.860	0.810	UniRef:UniRef50_B7LQX5
contig_1	cds	1579221	1580564	+	DBOHML_01637	548.0	4.0e-193	1.0	1.002	0.617	UniRef:UniRef50_I2B9B7
contig_1	cds	1580825	1582444	+	DBOHML_01638	1126.0	0.0	1.0	0.978	0.998	BlastRules:WP_000375961
contig_1	cds	1582584	1582808	+	DBOHML_01639	142.0	1.6e-44	1.0	0.813	1.0	UniRef:UniRef50_P0ACW6
contig_1	cds	1582871	1583410	+	DBOHML_01640	254.0	4.3e-85	0.978	0.850	0.691	UniRef:UniRef50_P13857
contig_1	cds	1583402	1584382	-	DBOHML_01641	338.0	4.4e-113	0.991	0.824	0.536	UniRef:UniRef50_P76100
contig_1	cds	1584506	1585498	+	DBOHML_01642	638.0	5.5e-232	1.0	0.902	0.988	UniRef:UniRef50_P25396
contig_1	cds	1585495	1586088	+	DBOHML_01643	240.0	5.4e-79	0.970	0.838	0.613	UniRef:UniRef50_A0A370V5S7
contig_1	cds	1586390	1587058	+	DBOHML_01644	434.0	3.8e-155	0.995	0.929	0.986	UniRef:UniRef50_P64451
contig_1	cds	1587093	1588265	-	DBOHML_01645	709.0	1.6e-260	1.0	0.997	0.985	BlastRules:WP_001236265
contig_1	cds	1588357	1588893	+	DBOHML_01646	352.0	1.8e-126	1.0	1.0	0.972	BlastRules:WP_000429155
contig_1	cds	1588924	1590927	+	DBOHML_01647	1292.0	0.0	0.979	1.0	0.983	BlastRules:WP_001303492
contig_1	cds	1591019	1591189	-	DBOHML_01648	-	-	-	-	-	-
contig_1	cds	1591471	1591647	+	DBOHML_01649	115.0	2.5e-36	1.0	1.0	0.966	BlastRules:WP_000813794
contig_1	cds	1591672	1592109	+	DBOHML_01650	259.0	9.4e-91	0.952	1.0	0.971	BlastRules:WP_001270286
contig_1	cds	1592188	1593594	+	DBOHML_01651	771.0	2.6e-279	1.124	0.989	0.776	UniRef:UniRef50_P77730
contig_1	cds	1593839	1594984	+	DBOHML_01652	448.0	3.9e-156	0.945	0.992	0.586	UniRef:UniRef50_A0A258CPJ0
contig_1	cds	1595002	1596015	+	DBOHML_01653	649.0	1.4e-235	0.988	0.812	0.994	UniRef:UniRef50_P77795
contig_1	cds	1596016	1596957	+	DBOHML_01654	325.0	4.1e-109	0.990	0.899	0.539	UniRef:UniRef50_A0A3M3E6F4
contig_1	cds	1596947	1597741	+	DBOHML_01655	309.0	4.7e-104	0.985	0.841	0.608	UniRef:UniRef50_P0AFR9
contig_1	cds	1597763	1599187	+	DBOHML_01656	603.0	1.2e-213	0.992	0.969	0.628	UniRef:UniRef50_A0A1W6KWW8
contig_1	cds	1599410	1600219	+	DBOHML_01657	479.0	3.5e-171	1.149	1.0	0.841	UniRef:UniRef50_A0A066QF03
contig_1	cds	1600555	1600752	+	DBOHML_01658	-	-	-	-	-	-
contig_1	cds	1600911	1601084	+	DBOHML_01659	110.0	1.1e-34	1.0	1.0	1.0	BlastRules:WP_000061178
contig_1	cds	1601170	1601403	+	DBOHML_01660	98.2	8.5e-27	1.0	0.856	0.675	UniRef:UniRef50_A0A089PTN8
contig_1	cds	1601404	1601853	-	DBOHML_01661	243.0	6.2e-82	1.0	0.898	0.852	UniRef:UniRef50_P76111
contig_1	cds	1601850	1602368	-	DBOHML_01662	305.0	6.3e-108	0.988	0.994	0.859	BlastRules:WP_000155373
contig_1	cds	1602549	1603586	+	DBOHML_01663	701.0	3.8e-259	1.0	1.0	0.986	BlastRules:WP_000531462
contig_1	cds	1603784	1604449	+	DBOHML_01664	415.0	4.7e-150	1.0	1.0	0.973	BlastRules:WP_001119592
contig_1	cds	1604485	1606587	-	DBOHML_01665	1098.0	0.0	0.810	1.0	0.972	UniRef:UniRef50_A0A4U9CYC3
contig_1	cds	1606829	1607890	+	DBOHML_01666	509.0	5.9e-180	0.989	0.881	0.751	UniRef:UniRef50_P76116
contig_1	cds	1608003	1609502	-	DBOHML_01667	653.0	1.4e-232	0.934	0.910	0.687	UniRef:UniRef50_A0A258DYN8
contig_1	cds	1609769	1610386	+	DBOHML_01668	404.0	7.0e-144	0.976	0.881	0.965	UniRef:UniRef50_P76117
contig_1	cds	1610926	1611210	+	DBOHML_01669	-	-	-	-	-	-
contig_1	cds	1611229	1613634	+	DBOHML_01670	1040.0	0.0	0.868	0.935	0.896	UniRef:UniRef50_B7MQ44
contig_1	cds	1613624	1614415	+	DBOHML_01671	508.0	6.6e-183	0.958	0.848	0.996	UniRef:UniRef50_A0A444R5G1
contig_1	cds	1614439	1615098	+	DBOHML_01672	414.0	1.0e-146	1.0	0.802	0.913	UniRef:UniRef50_A0A5Y2QRA3
contig_1	cds	1615085	1615261	+	DBOHML_01673	-	-	-	-	-	-
contig_1	cds	1615878	1616438	+	DBOHML_01674	370.0	5.1e-131	0.989	0.864	1.0	UniRef:UniRef50_A0A0P7N6I8
contig_1	cds	1616798	1617433	+	DBOHML_01675	394.0	3.8e-139	1.0	0.844	0.929	UniRef:UniRef50_A0A0P7NT49
contig_1	cds	1617826	1618395	-	DBOHML_01676	320.0	8.1e-111	0.995	0.874	0.814	UniRef:UniRef50_P76121
contig_1	cds	1618570	1619415	+	DBOHML_01677	479.0	7.8e-172	0.843	0.967	0.958	UniRef:UniRef50_A0A376P5R7
contig_1	cds	1619496	1620017	+	DBOHML_01678	292.0	8.3e-101	0.850	0.817	0.986	UniRef:UniRef50_Q47309
contig_1	cds	1620242	1620844	+	DBOHML_01679	246.0	5.0e-81	0.990	0.818	0.566	UniRef:UniRef50_A0A4P7WX64
contig_1	cds	1620933	1621826	-	DBOHML_01680	573.0	2.7e-207	1.094	0.997	0.883	UniRef:UniRef50_P37757
contig_1	cds	1621905	1622585	-	DBOHML_01681	392.0	1.2e-138	1.0	1.0	0.814	UniRef:UniRef50_A0A2X1KL19
contig_1	cds	1622582	1623277	-	DBOHML_01682	449.0	6.7e-161	1.039	1.0	0.958	UniRef:UniRef50_P19317
contig_1	cds	1623277	1624821	-	DBOHML_01683	869.0	1.2e-317	0.982	0.973	0.782	UniRef:UniRef50_A0A7C6CEJ9
contig_1	cds	1624818	1628558	-	DBOHML_01684	2598.0	0.0	1.0	1.0	0.992	BlastRules:WP_000040458
contig_1	cds	1628653	1630041	-	DBOHML_01685	887.0	0.0	1.0	1.0	0.991	BlastRules:WP_001207901
contig_1	cds	1630353	1631609	-	DBOHML_01686	638.0	1.5e-231	0.998	0.995	0.918	VFDB:VFG034817
contig_1	cds	1631671	1632930	-	DBOHML_01687	394.0	4.7e-133	1.019	1.0	0.705	UniRef:UniRef50_Q3Z1L5
contig_1	cds	1633100	1634200	-	DBOHML_01688	625.0	1.2e-226	0.844	0.893	0.984	UniRef:UniRef50_A0A376F989
contig_1	cds	1634459	1635283	-	DBOHML_01689	543.0	1.4e-198	1.0	0.935	0.989	BlastRules:WP_000198205
contig_1	cds	1635572	1638619	+	DBOHML_01690	1480.0	0.0	1.001	0.970	0.677	UniRef:UniRef50_Q8EKJ1
contig_1	ncRNA-region	1636154	1636212	+	-	84.4	2.6e-13	-	-	-	RFAM:RF01989
contig_1	cds	1638632	1639516	+	DBOHML_01691	624.0	4.4e-230	1.0	1.0	0.997	BlastRules:WP_001240582
contig_1	cds	1639509	1640162	+	DBOHML_01692	417.0	2.1e-148	0.972	0.827	0.976	UniRef:UniRef50_P0AEK7
contig_1	cds	1640390	1640674	-	DBOHML_01693	100.0	2.8e-27	0.936	0.871	0.500	UniRef:UniRef50_A0A0T9MEP3
contig_1	cds	1640674	1640952	-	DBOHML_01694	165.0	6.7e-53	0.913	0.824	0.940	UniRef:UniRef50_A0A0D8VFC3
contig_1	cds	1641048	1641218	+	DBOHML_01695	-	-	-	-	-	-
contig_1	cds	1641138	1642148	-	DBOHML_01696	588.0	1.4e-212	0.935	0.969	0.939	UniRef:UniRef50_A0A2A7GVY2
contig_1	cds	1642282	1643979	-	DBOHML_01697	1118.0	0.0	1.0	1.0	0.996	BlastRules:WP_000433476
